,model,scenario,startyr,endyr,Tavg,Tavg_ice,p,ice_sample,risk_averse,Steric,WAIS,EAIS,PEN,GIC,GrIS,AIS,GMSL
106,BCC-CSM2-MR,SSP585,2016,2050,0.9584607284863296,0.9089791256624604,1,18,False,0.001764465467409806,0.000194046568627451,-7.746323529411766e-05,-2.773676470588235e-05,0.0017986230392156863,0.0004925441176470589,8.884656862745099e-05,0.004144479192900003
107,CMCC-ESM2,SSP585,2051,2100,3.260285309457288,3.0103665542338884,1,18,False,0.004253212845335838,0.0005242438775510201,-5.864166666666654e-05,-5.625765306122446e-05,0.0023176981292517,0.001554517857142856,0.0004093445578231291,0.008534773389553524
108,EC-Earth3-Veg,SSP126,2016,2050,0.6677028643705967,0.6175219828053174,1,19,False,0.0016119665018107026,3.736372549019613e-05,1.57767156862745e-05,4.076151960784314e-05,0.0009591178921568627,0.0006064088235294119,9.390196078431377e-05,0.0032713951782812906
109,NorESM2-MM,SSP126,2051,2100,0.8863051469568292,0.8918985542338889,1,19,False,0.001841952624375991,0.0003824950680272107,-0.00014560085034013602,0.00013124778911564612,0.0009670593537414961,0.0003643948979591831,0.00036814200680272084,0.0035415488828793914
110,EC-Earth3-CC,SSP245,2016,2050,0.5685827877334759,0.6309619828053176,1,19,False,0.0016415550018471208,3.5664705882352945e-05,5.009166666666667e-05,2.17607843137255e-05,0.0010712828431372553,0.0005978639705882356,0.0001075171568627451,0.0034182189724353564
111,NorESM2-MM,SSP245,2051,2100,1.4439797143311919,1.3718565542338887,1,19,False,0.0026498543269255007,3.94370748299304e-06,0.0002688797619047617,0.00018041258503401355,0.0011492897959183663,0.001370390986394557,0.0004532360544217683,0.005622771163660193
112,EC-Earth3-CC,SSP585,2016,2050,0.5915107137864197,0.7568534113767461,1,19,False,0.0017037350771391048,8.517500000000002e-05,-7.180612745098039e-05,2.593014705882353e-05,0.0015775375000000006,0.0007045482843137255,3.9299019607843165e-05,0.004025119881060674
113,NorESM2-MM,SSP585,2051,2100,2.519874870292085,2.3723025542338894,1,19,False,0.004643755943751178,0.00048346105442176866,3.041938775510204e-05,0.00020632670068027205,0.0020334362244897953,0.0015863860544217676,0.0007202071428571428,0.008983785365519885
114,MPI-ESM1-2-HR,SSP126,2016,2050,0.4877387425366066,0.4765848399481746,1,20,False,0.001356920263362255,0.00018046004901960783,0.00017110514705882357,-1.5852941176470598e-05,0.0008241115196078433,0.00037702647058823535,0.0003357122549019608,0.0028937705084602938
115,NorESM2-LM,SSP126,2051,2100,0.6985250927569949,0.6252565542338889,1,20,False,0.0021555047732777313,-0.000247643537414966,0.000801198639455782,8.10176870748299e-05,0.0007462709183673466,0.00034671530612244883,0.0006345727891156459,0.003883063786883173
116,CAMS-CSM1-0,SSP245,2016,2050,0.4739189933911518,0.5301448399481746,1,20,False,0.0011176421247183245,0.00017457205882352944,6.559779411764706e-05,-2.4747303921568632e-05,0.0011206549019607843,0.000358927205882353,0.00021542254901960785,0.0028126467815810696
117,NorESM2-LM,SSP245,2051,2100,1.3226935749589568,1.0704285542338887,1,20,False,0.0031998024582826465,0.000590397108843537,0.0003310212585034012,-0.00016388112244897953,0.0010637644557823123,0.0010893435374149652,0.0007575372448979588,0.006110447696377882
118,MPI-ESM1-2-HR,SSP585,2016,2050,0.7005728964523428,0.634013411376746,1,20,False,0.0018721800196343412,0.00018645735294117648,-1.6904656862745104e-05,-3.128602941176469e-05,0.0012541637254901961,0.0005144049019607843,0.0001382666666666667,0.003779015313751988
119,INM-CM5-0,SSP585,2051,2100,2.2778668693829904,1.8908285542338887,1,20,False,0.0032756990359924954,0.0013991551020408155,0.0006085017006802717,-1.4376360544217661e-05,0.0019406734693877535,0.0008984556122448971,0.0019932804421768694,0.008108108559802017
120,CMCC-ESM2,SSP126,2016,2050,0.5814902538688784,0.4618162685196032,1,21,False,0.002141334038479934,0.00011069583333333335,0.00014912990196078434,4.1379166666666665e-05,0.000811135049019608,0.00021875857843137256,0.00030120490196078434,0.003472432567891699
121,INM-CM4-8,SSP126,2051,2100,0.671358882154891,0.4957905542338889,1,21,False,0.000881042316011471,0.0006728872448979588,0.000771263095238095,0.00027066683673469377,0.0009298647959183666,-0.0002750156462585036,0.0017148171768707476,0.0032507086425420813
122,NorESM2-LM,SSP245,2016,2050,0.5873439653240288,0.5285876970910318,1,21,False,0.0023214237856750215,0.00019257107843137256,0.00017928308823529418,2.2613480392156866e-05,0.0010112870098039216,0.0003395754901960785,0.0003944676470588236,0.004066753932733845
123,INM-CM4-8,SSP245,2051,2100,1.2632771756069587,1.010924554233889,1,21,False,0.001629394432007956,0.0007636499999999997,0.000551780782312925,0.00021293996598639451,0.0009534059523809516,-0.0003471443877551023,0.0015283707482993192,0.003764026744933125
124,MPI-ESM1-2-LR,SSP585,2016,2050,0.6053191235833424,0.6545334113767461,1,21,False,0.0017402353151406069,8.771372549019611e-05,-3.674754901960786e-05,5.226151960784313e-05,0.0013087056372549026,0.00040103431372549023,0.00010322769607843138,0.003553202962199431
125,FGOALS-g3,SSP585,2051,2100,2.192942474264328,1.9863805542338888,1,21,False,0.00342395209074434,0.0006185510204081631,0.00039060986394557815,0.00018830119047619042,0.0015007270408163259,0.0014587824829931965,0.0011974620748299316,0.007580923689383795
126,CanESM5,SSP126,2016,2050,1.1029056998492024,0.8734391256624604,2,22,False,0.002424747025729514,0.00017513235294117652,-2.2687990196078437e-05,1.9511519607843135e-05,0.0014450367647058824,0.0003748830882352942,0.0001719558823529412,0.004416622761023632
127,ACCESS-ESM1-5,SSP126,2051,2100,1.3087303572483695,1.5113225542338893,1,22,False,0.0014299545760400128,0.0005059134353741491,0.0004339986394557823,8.260476190476184e-05,0.0013180248299319716,0.0009057566326530608,0.0010225168367346935,0.004676252875359738
128,MPI-ESM1-2-HR,SSP245,2016,2050,0.607796501402504,0.857713411376746,1,22,False,0.001327209263404682,0.00019658382352941172,-6.776911764705884e-05,3.579093137254901e-05,0.0016773321078431378,0.00038162401960784324,0.0001646056372549019,0.003550771028110565
129,IPSL-CM6A-LR,SSP245,2051,2100,2.1438501654730544,2.1294865542338894,1,22,False,0.0022985601347911364,0.00030816717687074817,9.039438775510198e-05,0.00020721700680272098,0.001640358163265305,0.0008765413265306116,0.0006057785714285711,0.005421238196015624
130,HadGEM3-GC31-MM,SSP585,2016,2050,1.2446607632468272,1.0313248399481747,1,22,False,0.003351131094240897,0.0002618656862745099,3.759779411764707e-05,1.8004411764705885e-05,0.0020712852941176477,0.0005009740196078432,0.00031746789215686286,0.006240858300123251
131,ACCESS-CM2,SSP585,2051,2100,3.7146706935006737,3.4618665542338887,1,22,False,0.005822043661857369,0.0009055068027210877,-0.00039309302721088417,0.0001751544217687074,0.0027587938775510195,0.0017818818027210874,0.0006875681972789109,0.011050287539408388
132,IPSL-CM5A2-INCA,SSP126,2016,2050,0.8259282793317198,0.6101248399481746,1,23,False,0.0020649407564764764,0.0001648073529411765,7.590637254901959e-05,4.114950980392154e-06,0.0010670375000000002,0.00033678137254901966,0.00024482867647058825,0.003713588305496085
133,INM-CM5-0,SSP126,2051,2100,0.726943907834027,0.8242005542338888,1,23,False,0.0006225132984462378,0.001460869217687074,0.00012385289115646246,-5.530306122448978e-05,0.0012734510204081627,0.0002592811224489794,0.0015294190476190467,0.0036846644889224262
134,BCC-CSM2-MR,SSP245,2016,2050,0.7684900045579184,0.7011591256624602,1,23,False,0.0015808837835813382,2.8847549019607863e-05,-8.88656862745098e-05,3.5553921568627435e-06,0.0013043767156862749,0.000397196568627451,-5.64627450980392e-05,0.0032259943227970246
135,EC-Earth3-CC,SSP245,2051,2100,1.6428629007605196,1.5550005542338885,1,23,False,0.0024039095220130696,0.0005785948979591836,0.00019281649659863936,-6.289914965986391e-05,0.001382495238095238,0.0005071391156462582,0.000708512244897959,0.005002056120652524
136,INM-CM4-8,SSP585,2016,2050,0.7422410517559115,0.8685362685196032,1,23,False,0.0015609759392834236,0.00013130612745098039,-4.452328431372549e-05,-3.096176470588236e-05,0.001689770098039216,0.0005387786764705884,5.582107843137254e-05,0.0038453457922246006
137,NorESM2-MM,SSP585,2051,2100,2.519874870292085,2.9002985542338893,1,23,False,0.003804369163380299,0.000571280952380952,0.00024537670068027227,-1.8680782312925175e-05,0.0024427037414965955,0.0013152886054421755,0.000797976870748299,0.008360338381067369
138,NorESM2-MM,SSP126,2016,2050,0.6513889376872157,0.7075705542338889,1,24,False,0.0020157446327618784,4.527205882352943e-05,2.003921568627451e-06,4.059950980392158e-05,0.0011857102941176473,0.0004256007352941177,8.787549019607845e-05,0.0037149311523697213
139,CIESM,SSP126,2051,2100,0.9927154479509568,0.9641225542338888,1,24,False,0.0018759417926137683,0.0010671403061224486,9.076717687074836e-05,0.00019796700680272105,0.0009954314625850325,0.0006909809523809519,0.001355874489795918,0.00491822869737567
140,CMCC-ESM2,SSP245,2016,2050,0.6246699132338449,0.7747419828053175,1,24,False,0.001024573772683961,0.0001341916666666667,4.110539215686277e-06,3.852034313725492e-05,0.0015708458333333333,0.00046724117647058816,0.0001768225490196079,0.0032394833315074908
141,ACCESS-ESM1-5,SSP245,2051,2100,1.988482685016417,1.7184365542338889,1,24,False,0.0032839822902260714,-0.0001258816326530617,-7.742823129251698e-05,0.00023275357142857133,0.001311141156462583,0.001319176870748299,2.9443707482992664e-05,0.005943744024919945
142,MIROC6,SSP585,2016,2050,0.6738777105920235,0.979593411376746,1,24,False,0.0013397087936538434,0.0002731833333333333,-3.162034313725492e-05,3.584093137254901e-05,0.0019788274509803926,0.000710611274509804,0.0002774039215686274,0.004306551440712667
143,FIO-ESM-2-0,SSP585,2051,2100,3.2625392996266096,3.2272485542338893,1,24,False,0.004468785864215065,0.00019046207482993177,0.00015038639455782312,0.00011108010204081631,0.002453037074829929,0.0019666018707482982,0.0004519285714285712,0.009340353381221862
144,CIESM,SSP126,2016,2050,0.7051762833223165,0.6261048399481748,1,25,False,0.0021897464461491734,-7.661838235294117e-05,0.0008173325980392161,1.687230392156863e-05,0.0011873507352941175,0.00037135661764705886,0.0007575865196078435,0.004506040318698193
145,BCC-CSM2-MR,SSP126,2051,2100,0.9830933164753332,0.878396554233889,1,25,False,0.0007257733272519908,-0.000401862925170068,0.0030695472789115624,0.0002488612244897958,0.0008684568027210876,-0.00022515442176870756,0.00291654557823129,0.004285621286435661
146,INM-CM4-8,SSP245,2016,2050,0.5813349359816584,0.6314591256624603,1,25,False,0.0013670122684160562,-6.527892156862749e-05,0.0007155745098039218,2.556470588235296e-05,0.0012159975490196081,0.0003090769607843138,0.0006758602941176473,0.0035679470723376256
147,GFDL-ESM4,SSP245,2051,2100,1.4098197525913747,1.3495845542338893,1,25,False,0.002237973869130152,0.00024691819727891125,0.003451381802721086,0.00022529710884353735,0.0015575724489795902,0.0002922265306122446,0.003923597108843535,0.00801136995756552
148,MRI-ESM2-0,SSP585,2016,2050,1.1065856576892656,0.7798991256624603,1,25,False,0.003343137511367475,4.059093137254899e-05,0.0006106428921568629,3.411470588235294e-05,0.0015094171568627455,0.00040498259803921566,0.0006853485294117649,0.005942885795681201
149,INM-CM5-0,SSP585,2051,2100,2.2778668693829904,2.3842265542338894,1,25,False,0.002642851255321692,0.0005945295918367347,0.0033864896258503385,0.0002105141156462584,0.002138908673469386,0.0015590217687074825,0.004191533333333331,0.010532315030831891
150,MPI-ESM1-2-HR,SSP126,2016,2050,0.4877387425366066,0.7441419828053174,1,26,False,0.0009477888763688451,0.00010652549019607845,-6.285416666666668e-05,4.4681372549019176e-07,0.0012900830882352939,0.0003581188725490197,4.4118137254901956e-05,0.0026401089744080603
151,NorESM2-MM,SSP126,2051,2100,0.8863051469568292,1.1403505542338892,1,26,False,0.0014469736390111281,-0.00029010680272108854,-0.0002247003401360544,2.1405782312925194e-05,0.0012637787414965978,-7.564370748299356e-05,-0.0004934013605442177,0.0021417073124805146
152,NorESM2-LM,SSP245,2016,2050,0.5873439653240288,0.7249562685196032,1,26,False,0.0021927582970130946,-3.663578431372544e-05,-5.09622549019608e-05,-2.6104901960784313e-05,0.0013563254901960784,0.0003971389705882353,-0.00011370294117647056,0.0038325198166209375
153,FIO-ESM-2-0,SSP245,2051,2100,1.8386586678250296,1.6656285542338893,1,26,False,0.002286806240875066,0.0008158591836734693,0.0001261523809523809,-1.822653061224486e-05,0.001646689795918366,0.0006521375850340133,0.0009237850340136053,0.00550941865584105
154,NorESM2-MM,SSP585,2016,2050,0.8045185568688566,0.8975362685196031,1,26,False,0.0021583379124675054,0.00011920465686274507,2.2705637254901964e-05,-6.2997549019607946e-06,0.0017971590686274516,0.0004467946078431373,0.00013561053921568625,0.004537902128153781
155,BCC-CSM2-MR,SSP585,2051,2100,2.7309033465028847,2.8712465542338883,1,26,False,0.003280239744522937,-0.0006071749999999999,-3.720051020408168e-05,2.842312925170069e-05,0.002456455952380951,0.0013092498299319714,-0.000615952380952381,0.006429993145883479
156,MRI-ESM2-0,SSP126,2016,2050,0.8199152760720949,0.6923619828053176,1,27,False,0.002546792065497602,9.567328431372556e-05,0.00014973946078431372,-1.9435049019607847e-05,0.0012699708333333336,0.0005039227941176473,0.00022597769607843145,0.004546663389027014
157,FIO-ESM-2-0,SSP126,2051,2100,1.0482047733976667,0.991318554233889,1,27,False,0.0010013302286777815,0.00028571734693877513,0.0014505823129251695,7.387942176870747e-05,0.0006482683673469379,0.00024326258503401304,0.001810179081632652,0.0037030402626913846
158,ACCESS-ESM1-5,SSP245,2016,2050,0.8905466953550748,0.720153411376746,1,27,False,0.002695880172918287,1.6623529411764746e-05,0.000193784068627451,-3.174999999999995e-06,0.0014555274509803926,0.0004591901960784313,0.0002072325980392158,0.004817830418016326
159,CMCC-CM2-SR5,SSP245,2051,2100,2.1256501261262883,1.5960465542338886,1,27,False,0.0028862738505479506,0.0010338311224489794,0.000875176020408163,2.2700850340136042e-05,0.001508764115646257,0.0010284518707482989,0.0019317079931972783,0.007355197830139786
160,MRI-ESM2-0,SSP585,2016,2050,1.1065856576892656,0.8856276970910318,1,27,False,0.0031771256804368126,8.581127450980408e-06,0.0001587041666666667,-1.6592156862745096e-05,0.0019042553921568624,0.0005242421568627452,0.000150693137254902,0.005756316366711322
161,CMCC-ESM2,SSP585,2051,2100,3.260285309457288,2.820618554233888,1,27,False,0.004546626896866189,0.0005802506802721084,0.0005119391156462584,-8.134489795918363e-05,0.002267241836734692,0.0014915020408163256,0.001010844897959183,0.00931621567237639
162,NorESM2-LM,SSP126,2016,2050,0.4670428801305775,0.4496991256624604,1,28,False,0.0022346019626251906,5.436323529411767e-05,4.57487745098039e-05,-2.085539215686287e-06,0.000754335049019608,0.0008425698529411767,9.802647058823528e-05,0.00392953333517421
163,MPI-ESM1-2-LR,SSP126,2051,2100,0.6526174510554862,0.5804445542338889,1,28,False,0.0010530121754639156,-0.000326540306122449,0.0006855255102040815,0.00014919387755102037,0.0010491715986394553,0.0008914996598639449,0.0005081790816326529,0.0035018625155999682
164,INM-CM5-0,SSP245,2016,2050,0.6037526103974642,0.5133648399481747,1,28,False,0.0016947427781430842,7.685759803921572e-05,3.9114215686274544e-05,-2.703725490196079e-05,0.0010531566176470591,0.0007530571078431374,8.893455882352947e-05,0.00358989106245681
165,NorESM2-MM,SSP245,2051,2100,1.4439797143311919,1.043098554233889,1,28,False,0.003172500557467341,0.000261617857142857,-0.00034658571428571424,2.362006802721091e-05,0.0012643821428571422,0.0012339681972789107,-6.134778911564636e-05,0.005609503108487748
166,FGOALS-g3,SSP585,2016,2050,0.6616401608673073,0.6210105542338891,1,28,False,0.001802141936105707,-1.7877941176470566e-05,-7.793039215686275e-05,-1.9661274509803923e-05,0.0012669568627450985,0.0009557924019607843,-0.00011546960784313723,0.003909421592968454
167,MPI-ESM1-2-LR,SSP585,2051,2100,2.3539196673816227,1.9104625542338889,1,28,False,0.004400270041055361,-7.07147959183674e-05,-0.00044356360544217665,-3.546377551020405e-05,0.001879062414965984,0.0022176232993197267,-0.0005497421768707481,0.007947213578470324
168,GFDL-ESM4,SSP126,2016,2050,0.6077209889131154,0.6112162685196032,1,29,False,0.001415400762213961,0.00014290735294117648,7.793848039215688e-05,-2.9533578431372546e-05,0.001036922303921569,0.00037689681372549036,0.00019131225490196083,0.003020532134762981
169,MIROC6,SSP126,2051,2100,0.8457049046690107,0.916450554233889,1,29,False,0.0013955524731977587,0.0005965183673469384,0.00039875510204081605,-6.078843537414964e-05,0.0007547205782312919,-0.00013984183673469418,0.0009344850340136047,0.0029449162487079615
170,MPI-ESM1-2-LR,SSP245,2016,2050,0.5402042535312338,0.7402419828053175,1,29,False,0.0012913715970078342,0.00016273578431372552,1.4480392156862847e-06,-2.5007352941176427e-06,0.001377779411764706,0.0005379120098039217,0.00016168308823529416,0.0033687461068117566
171,GFDL-CM4,SSP245,2051,2100,1.8816062129430409,1.7325625542338887,1,29,False,0.0026618549093749997,0.00035477329931972765,-0.00021664727891156465,-0.00011752108843537407,0.0015393238095238089,0.0010032678571428569,2.0604931972788935e-05,0.005225051508014455
172,INM-CM4-8,SSP585,2016,2050,0.7422410517559115,0.9113419828053176,1,29,False,0.0014877175509367176,0.0001048183823529412,-9.217941176470588e-05,-4.805686274509804e-05,0.0018744061274509809,0.0006298754901960786,-3.541789215686272e-05,0.003956581276426914
173,MRI-ESM2-0,SSP585,2051,2100,2.9054030154318866,3.2038845542338894,1,29,False,0.004718043112082552,0.0010713482993197278,0.00012122942176870747,-0.00015303911564625843,0.002652245068027209,0.0016273022108843533,0.0010395386054421769,0.010037128996436292
174,FIO-ESM-2-0,SSP126,2016,2050,0.7389325305631473,0.5474562685196032,1,30,False,0.0021541625038025616,0.00012197671568627451,0.0003727860294117648,-9.96078431372549e-06,0.0010473279411764708,0.00033913897058823533,0.0004848019607843138,0.004025431376351581
175,MPI-ESM1-2-LR,SSP126,2051,2100,0.6526174510554862,0.7435505542338889,1,30,False,0.0007892555315816921,0.0003020122448979588,0.0026118170068027205,0.00011733741496598626,0.0006614562925170062,-0.0006249714285714287,0.0030311666666666655,0.003856907062193935
