,ice_source,region,sample,scenario,risk_averse,startyr,endyr,Tavg,dSdt
268,AIS,EAIS,135,SSP119,True,2016,2050,0.3935396679135713,0.00016295833333333334
269,AIS,EAIS,135,SSP119,True,2051,2100,0.29393109648499993,0.0010509977891156456
270,AIS,EAIS,136,SSP119,True,2016,2050,0.4661939536278571,0.0001630894607843137
271,AIS,EAIS,136,SSP119,True,2051,2100,0.2957410964849999,0.0014576511904761899
272,AIS,EAIS,137,SSP119,True,2016,2050,0.44298823934214276,0.0004164808823529412
273,AIS,EAIS,137,SSP119,True,2051,2100,0.22847909648499987,0.0016428700680272096
274,AIS,EAIS,138,SSP119,True,2016,2050,0.633353953627857,8.196764705882354e-05
275,AIS,EAIS,138,SSP119,True,2051,2100,0.6985830964849999,0.001123217857142857
276,AIS,EAIS,139,SSP119,True,2016,2050,0.6042910964849999,0.00020975465686274512
277,AIS,EAIS,139,SSP119,True,2051,2100,0.690329096485,0.0013474015306122445
278,AIS,EAIS,140,SSP119,True,2016,2050,0.457333953627857,0.00019766862745098046
279,AIS,EAIS,140,SSP119,True,2051,2100,0.40582309648499987,0.0028559335034013603
280,AIS,EAIS,141,SSP119,True,2016,2050,0.5018310964849998,3.963553921568628e-05
281,AIS,EAIS,141,SSP119,True,2051,2100,0.5751810964849998,0.0017981408163265302
282,AIS,EAIS,142,SSP119,True,2016,2050,0.461873953627857,0.00015499093137254905
283,AIS,EAIS,142,SSP119,True,2051,2100,0.3838190964849999,0.0007379874149659862
284,AIS,EAIS,143,SSP119,True,2016,2050,0.5663396679135714,0.00021229411764705892
285,AIS,EAIS,143,SSP119,True,2051,2100,0.5511610964849999,0.0015364130952380945
286,AIS,EAIS,144,SSP119,True,2016,2050,0.4750196679135713,1.3352450980392155e-05
287,AIS,EAIS,144,SSP119,True,2051,2100,0.4107510964849999,0.00220453350340136
288,AIS,EAIS,145,SSP119,True,2016,2050,0.48529395362785704,0.00024358774509803925
289,AIS,EAIS,145,SSP119,True,2051,2100,0.5297190964849999,0.002171459183673469
290,AIS,EAIS,146,SSP119,True,2016,2050,0.6497710964849999,0.00012956617647058826
291,AIS,EAIS,146,SSP119,True,2051,2100,0.761049096485,0.0007448032312925167
292,AIS,EAIS,147,SSP119,True,2016,2050,0.5423110964850001,6.720122549019609e-05
293,AIS,EAIS,147,SSP119,True,2051,2100,0.5219430964849999,0.0019603091836734687
294,AIS,EAIS,148,SSP119,True,2016,2050,0.6080996679135713,8.041151960784316e-05
295,AIS,EAIS,148,SSP119,True,2051,2100,0.618667096485,0.001312735884353741
296,AIS,EAIS,149,SSP119,True,2016,2050,0.5357996679135714,0.00022531078431372553
