,ice_source,region,sample,scenario,risk_averse,startyr,endyr,dTdt,Tavg,dSdt
5576,AIS,EAIS,289,SSPNDC,False,2016,2050,0.021294425770307934,0.6399962685196032,0.00011711593137254904
5577,AIS,EAIS,289,SSPNDC,False,2051,2100,0.02842488835534198,1.6871965542338887,-3.676394557823125e-05
5578,AIS,EAIS,290,SSPNDC,False,2016,2050,0.02150731092436954,0.628136268519603,0.0002413071078431373
5579,AIS,EAIS,290,SSPNDC,False,2051,2100,0.029841575030011835,1.7272945542338887,0.0007336765306122446
5580,AIS,EAIS,291,SSPNDC,False,2016,2050,0.013931680672268779,0.47672769709103174,-2.3652205882352944e-05
5581,AIS,EAIS,291,SSPNDC,False,2051,2100,0.018938919567827017,1.1716585542338889,-0.00042553112244897933
5582,AIS,EAIS,292,SSPNDC,False,2016,2050,0.042728767507002406,1.0475276970910317,2.9644117647058822e-05
5583,AIS,EAIS,292,SSPNDC,False,2051,2100,0.05667101560624216,3.1492445542338885,0.0004018829931972787
5584,AIS,EAIS,293,SSPNDC,False,2016,2050,0.013897927170868223,0.49470198280531746,9.241740196078434e-05
5585,AIS,EAIS,293,SSPNDC,False,2051,2100,0.018373306122448873,1.1785845542338889,0.0006722838435374145
5586,AIS,EAIS,294,SSPNDC,False,2016,2050,0.020330588235293927,0.6002076970910317,-0.00011854411764705885
5587,AIS,EAIS,294,SSPNDC,False,2051,2100,0.027210525810323967,1.603622554233889,-7.151989795918363e-05
5588,AIS,EAIS,295,SSPNDC,False,2016,2050,0.02793470588235269,0.7676476970910316,-4.05318627450979e-06
5589,AIS,EAIS,295,SSPNDC,False,2051,2100,0.03703366146458563,2.134022554233889,-0.0005261309523809522
5590,AIS,EAIS,296,SSPNDC,False,2016,2050,0.022962212885153835,0.629933411376746,-9.597720588235293e-05
5591,AIS,EAIS,296,SSPNDC,False,2051,2100,0.03131171188475373,1.788514554233889,0.00031397959183673455
5592,AIS,EAIS,297,SSPNDC,False,2016,2050,0.02203675070027989,0.6104991256624603,-2.7724019607843145e-05
5593,AIS,EAIS,297,SSPNDC,False,2051,2100,0.03292625210084015,1.7804665542338889,-8.04962585034014e-05
5594,AIS,EAIS,298,SSPNDC,False,2016,2050,0.02473498599439753,0.6911848399481746,-8.823970588235296e-05
5595,AIS,EAIS,298,SSPNDC,False,2051,2100,0.03284568067226872,1.9149085542338893,-3.993112244897957e-05
5596,AIS,EAIS,299,SSPNDC,False,2016,2050,0.02186218487394937,0.6158191256624601,0.00010658921568627454
5597,AIS,EAIS,299,SSPNDC,False,2051,2100,0.030782420168067055,1.737852554233889,0.00034510714285714277
5598,AIS,EAIS,300,SSPNDC,False,2016,2050,0.019137338935574046,0.583533411376746,-0.00016755588235294118
5599,AIS,EAIS,300,SSPNDC,False,2051,2100,0.02723868427370933,1.5865865542338888,-0.0001764695578231292
5600,AIS,EAIS,301,SSPNDC,False,2016,2050,0.026113949579831684,0.6928619828053174,8.206764705882354e-05
5601,AIS,EAIS,301,SSPNDC,False,2051,2100,0.03691756062424948,2.039202554233889,0.00039405833333333335
5602,AIS,EAIS,302,SSPNDC,False,2016,2050,0.01760918767506986,0.5519905542338889,0.00021485465686274513
5603,AIS,EAIS,302,SSPNDC,False,2051,2100,0.024688629051620496,1.4574165542338893,0.0007891278911564625
5604,AIS,EAIS,303,SSPNDC,False,2016,2050,0.019625406162464797,0.5852676970910318,-4.760857843137257e-05
5605,AIS,EAIS,303,SSPNDC,False,2051,2100,0.028066252100840173,1.6050765542338892,0.00011239523809523806
5606,AIS,EAIS,304,SSPNDC,False,2016,2050,0.017439831932772952,0.5508362685196031,5.816470588235295e-05
5607,AIS,EAIS,304,SSPNDC,False,2051,2100,0.023706165666266363,1.425372554233889,0.0003201731292517006
5608,AIS,EAIS,305,SSPNDC,False,2016,2050,0.02134400560224072,0.6538134113767461,6.568088235294118e-05
5609,AIS,EAIS,305,SSPNDC,False,2051,2100,0.0296752460984392,1.720210554233889,0.0004633185374149658
5610,AIS,EAIS,306,SSPNDC,False,2016,2050,0.015598123249299576,0.5323305542338889,4.535906862745098e-05
5611,AIS,EAIS,306,SSPNDC,False,2051,2100,0.020664100840336014,1.2975845542338886,-0.0003567845238095237
5612,AIS,EAIS,307,SSPNDC,False,2016,2050,0.018016834733893396,0.5781191256624605,2.0377941176470582e-05
5613,AIS,EAIS,307,SSPNDC,False,2051,2100,0.02385753181272495,1.468700554233889,0.00016429557823129245
5614,AIS,EAIS,308,SSPNDC,False,2016,2050,0.0196264985994396,0.593653411376746,0.00010166446078431373
5615,AIS,EAIS,308,SSPNDC,False,2051,2100,0.02706435054021593,1.5769205542338889,5.4043537414965974e-05
5616,AIS,EAIS,309,SSPNDC,False,2016,2050,0.020230336134453592,0.601933411376746,0.00014605514705882353
5617,AIS,EAIS,309,SSPNDC,False,2051,2100,0.028337800720287944,1.6384645542338894,0.00040655068027210854
5618,AIS,EAIS,310,SSPNDC,False,2016,2050,0.027342885154061365,0.7322276970910319,7.722745098039217e-05
5619,AIS,EAIS,310,SSPNDC,False,2051,2100,0.03631022328931551,2.079882554233889,6.303724489795912e-05
5620,AIS,EAIS,311,SSPNDC,False,2016,2050,0.01930338935574212,0.5937305542338889,7.206544117647061e-05
5621,AIS,EAIS,311,SSPNDC,False,2051,2100,0.025313109243697323,1.5353245542338894,0.0009739991496598636
5622,AIS,EAIS,312,SSPNDC,False,2016,2050,0.019893417366946605,0.621953411376746,-7.479656862745099e-06
5623,AIS,EAIS,312,SSPNDC,False,2051,2100,0.02687192797118832,1.6129685542338887,4.442789115646254e-05
5624,AIS,EAIS,313,SSPNDC,False,2016,2050,0.024589635854341513,0.7082619828053174,9.932156862745097e-05
