,ice_source,region,sample,scenario,riskaverse,startyr,endyr,Tavg,dSdt
303,AIS,PEN,152,SSP119,,2051,2100,0.41082909648499993,0.0002778136054421768
304,AIS,PEN,153,SSP119,,2016,2050,0.5265825250564284,6.512352941176472e-05
305,AIS,PEN,153,SSP119,,2051,2100,0.5156830964849999,0.00027956870748299315
306,AIS,PEN,154,SSP119,,2016,2050,0.5038625250564285,-1.0409803921568626e-05
307,AIS,PEN,154,SSP119,,2051,2100,0.5118750964849998,-6.480544217687075e-05
308,AIS,PEN,155,SSP119,,2016,2050,0.4394339536278571,-5.209803921568626e-06
309,AIS,PEN,155,SSP119,,2051,2100,0.44479709648499993,0.00010451700680272108
310,AIS,PEN,156,SSP119,,2016,2050,0.507693953627857,-2.8278431372549022e-05
311,AIS,PEN,156,SSP119,,2051,2100,0.3800870964849999,-5.180680272108844e-05
312,AIS,PEN,157,SSP119,,2016,2050,0.283253953627857,-6.147058823529409e-06
313,AIS,PEN,157,SSP119,,2051,2100,0.0919130964849999,0.0001322421768707483
